time_mock,HotOil_Evap_in_T,HotOil_Mdot
268.2,48.5722,0.606862
268.2,48.5722,0.606862
269,48.5733,0.606862
269,48.5733,0.606862
269.2,48.5735,0.606862
269.2,48.5735,0.606862
270,48.5746,0.606862
270,48.5746,0.606862
270.2,48.5748,0.606862
270.2,48.5748,0.606862
271,48.5759,0.606862
271,48.5759,0.606862
271.2,48.5761,0.606862
271.2,48.5761,0.606862
272,48.5772,0.606862
272,48.5772,0.606862
272.2,48.5775,0.606862
272.2,48.5775,0.606862
273,48.5785,0.606862
273,48.5785,0.606862
273.2,48.5788,0.606862
273.2,48.5788,0.606862
274,48.5798,0.606862
274,48.5798,0.606862
274.2,48.5801,0.606862
274.2,48.5801,0.606862
275,48.5811,0.606862
275,48.5811,0.606862
275.2,48.5814,0.606862
275.2,48.5814,0.606862
276,48.5824,0.606862
276,48.5824,0.606862
276.2,48.5827,0.606862
276.2,48.5827,0.606862
277,48.5838,0.606862
277,48.5838,0.606862
277.2,48.584,0.606862
277.2,48.584,0.606862
278,48.5851,0.606862
278,48.5851,0.606862
278.2,48.5853,0.606862
278.2,48.5853,0.606862
279,48.5864,0.606862
279,48.5864,0.606862
279.2,48.5866,0.606862
279.2,48.5866,0.606862
280,48.5877,0.606862
280,48.5877,0.606862
280.2,48.5879,0.606862
280.2,48.5879,0.606862
281,48.589,0.606862
281,48.589,0.606862
281.2,48.5893,0.606862
281.2,48.5893,0.606862
282,48.5903,0.606862
282,48.5903,0.606862
282.2,48.5906,0.606862
282.2,48.5906,0.606862
283,48.5916,0.606862
283,48.5916,0.606862
283.2,48.5919,0.606862
283.2,48.5919,0.606862
284,48.5929,0.606862
284,48.5929,0.606862
284.2,48.5932,0.606862
284.2,48.5932,0.606862
285,48.5942,0.606862
285,48.5942,0.606862
285.2,48.5945,0.606862
285.2,48.5945,0.606862
286,48.5956,0.606862
286,48.5956,0.606862
286.2,48.5958,0.606862
286.2,48.5958,0.606862
287,48.5969,0.606862
287,48.5969,0.606862
287.2,48.5971,0.606862
287.2,48.5971,0.606862
288,48.5982,0.606862
288,48.5982,0.606862
288.2,48.5984,0.606862
288.2,48.5984,0.606862
289,48.5995,0.606862
289,48.5995,0.606862
289.2,48.5997,0.606862
289.2,48.5997,0.606862
290,48.6008,0.606862
290,48.6008,0.606862
290.2,48.6011,0.606862
290.2,48.6011,0.606862
291,48.6021,0.606862
291,48.6021,0.606862
291.2,48.6024,0.606862
291.2,48.6024,0.606862
292,48.6034,0.606862
292,48.6034,0.606862
292.2,48.6037,0.606862
292.2,48.6037,0.606862
293,48.6047,0.606862
293,48.6047,0.606862
293.2,48.605,0.606862
293.2,48.605,0.606862
294,48.606,0.606862
294,48.606,0.606862
294.2,48.6063,0.606862
294.2,48.6063,0.606862
295,48.6074,0.606862
295,48.6074,0.606862
295.2,48.6076,0.606862
295.2,48.6076,0.606862
296,48.6087,0.606862
296,48.6087,0.606862
296.2,48.6089,0.606862
296.2,48.6089,0.606862
297,48.61,0.606862
297,48.61,0.606862
297.2,48.6102,0.606862
297.2,48.6102,0.606862
298,48.6113,0.606862
298,48.6113,0.606862
298.2,48.6115,0.606862
298.2,48.6115,0.606862
299,48.6126,0.606862
299,48.6126,0.606862
299.2,48.6129,0.606862
299.2,48.6129,0.606862
300,48.6139,0.606862
300,48.6139,0.606862
300.2,48.6142,0.606862
300.2,48.6142,0.606862
301,48.6152,0.606862
301,48.6152,0.606862
301.2,48.6155,0.606862
301.2,48.6155,0.606862
302,48.6165,0.606862
302,48.6165,0.606862
302.2,48.6168,0.606862
302.2,48.6168,0.606862
303,48.6178,0.606862
303,48.6178,0.606862
303.2,48.6181,0.606862
303.2,48.6181,0.606862
304,48.6192,0.606862
304,48.6192,0.606862
304.2,48.6194,0.606862
304.2,48.6194,0.606862
305,48.6205,0.606862
305,48.6205,0.606862
305.2,48.6207,0.606862
305.2,48.6207,0.606862
306,48.6218,0.606862
306,48.6218,0.606862
306.2,48.622,0.606862
306.2,48.622,0.606862
307,48.6231,0.606862
307,48.6231,0.606862
307.2,48.6233,0.606862
307.2,48.6233,0.606862
308,48.6244,0.606862
308,48.6244,0.606862
308.2,48.6247,0.606862
308.2,48.6247,0.606862
309,48.6257,0.606862
309,48.6257,0.606862
309.2,48.626,0.606862
309.2,48.626,0.606862
310,48.627,0.606862
310,48.627,0.606862
310.2,48.6273,0.606862
310.2,48.6273,0.606862
311,48.6283,0.606862
311,48.6283,0.606862
311.2,48.6286,0.606862
311.2,48.6286,0.606862
312,48.6296,0.606862
312,48.6296,0.606862
312.2,48.6299,0.606862
312.2,48.6299,0.606862
313,48.631,0.606862
313,48.631,0.606862
313.2,48.6312,0.606862
313.2,48.6312,0.606862
314,48.6323,0.606862
314,48.6323,0.606862
314.2,48.6325,0.606862
314.2,48.6325,0.606862
315,48.6336,0.606862
315,48.6336,0.606862
315.2,48.6338,0.606862
315.2,48.6338,0.606862
316,48.6349,0.606862
316,48.6349,0.606862
316.2,48.6351,0.606862
316.2,48.6351,0.606862
317,48.6362,0.606862
317,48.6362,0.606862
317.2,48.6365,0.606862
317.2,48.6365,0.606862
318,48.6375,0.606862
318,48.6375,0.606862
318.2,48.6378,0.606862
318.2,48.6378,0.606862
319,48.6388,0.606862
319,48.6388,0.606862
319.2,48.6391,0.606862
319.2,48.6391,0.606862
320,48.6401,0.606862
320,48.6401,0.606862
320.2,48.6404,0.606862
320.2,48.6404,0.606862
321,48.6414,0.606862
321,48.6414,0.606862
321.2,48.6417,0.606862
321.2,48.6417,0.606862
322,48.6428,0.606862
322,48.6428,0.606862
322.2,48.643,0.606862
322.2,48.643,0.606862
323,48.6441,0.606862
323,48.6441,0.606862
323.2,48.6443,0.606862
323.2,48.6443,0.606862
324,48.6454,0.606862
324,48.6454,0.606862
324.2,48.6456,0.606862
324.2,48.6456,0.606862
325,48.6467,0.606862
325,48.6467,0.606862
325.2,48.6469,0.606862
325.2,48.6469,0.606862
326,48.648,0.606862
326,48.648,0.606862
326.2,48.6483,0.606862
326.2,48.6483,0.606862
327,48.6493,0.606862
327,48.6493,0.606862
327.2,48.6496,0.606862
327.2,48.6496,0.606862
328,48.6506,0.606862
328,48.6506,0.606862
328.2,48.6509,0.606862
328.2,48.6509,0.606862
329,48.6519,0.606862
329,48.6519,0.606862
329.2,48.6522,0.606862
329.2,48.6522,0.606862
330,48.6532,0.606862
330,48.6532,0.606862
330.2,48.6535,0.606862
330.2,48.6535,0.606862
331,48.6546,0.606862
331,48.6546,0.606862
331.2,48.6548,0.606862
331.2,48.6548,0.606862
332,48.6559,0.606862
332,48.6559,0.606862
332.2,48.6561,0.606862
332.2,48.6561,0.606862
333,48.6572,0.606862
333,48.6572,0.606862
333.2,48.6574,0.606862
333.2,48.6574,0.606862
334,48.6585,0.606862
334,48.6585,0.606862
334.2,48.6587,0.606862
334.2,48.6587,0.606862
335,48.6598,0.606862
335,48.6598,0.606862
335.2,48.6601,0.606862
335.2,48.6601,0.606862
336,48.6611,0.606862
336,48.6611,0.606862
336.2,48.6614,0.606862
336.2,48.6614,0.606862
337,48.6624,0.606862
337,48.6624,0.606862
337.2,48.6627,0.606862
337.2,48.6627,0.606862
338,48.6637,0.606862
338,48.6637,0.606862
338.2,48.664,0.606862
338.2,48.664,0.606862
339,48.665,0.606862
339,48.665,0.606862
339.2,48.6653,0.606862
339.2,48.6653,0.606862
340,48.6664,0.606862
340,48.6664,0.606862
340.2,48.6666,0.606862
340.2,48.6666,0.606862
341,48.6677,0.606862
341,48.6677,0.606862
341.2,48.6679,0.606862
341.2,48.6679,0.606862
342,48.669,0.606862
342,48.669,0.606862
342.2,48.6692,0.606862
342.2,48.6692,0.606862
343,48.6703,0.606862
343,48.6703,0.606862
343.2,48.6705,0.606862
343.2,48.6705,0.606862
344,48.6716,0.606862
344,48.6716,0.606862
344.2,48.6719,0.606862
344.2,48.6719,0.606862
345,48.6729,0.606862
345,48.6729,0.606862
345.2,48.6732,0.606862
345.2,48.6732,0.606862
346,48.6742,0.606862
346,48.6742,0.606862
346.2,48.6745,0.606862
346.2,48.6745,0.606862
347,48.6755,0.606862
347,48.6755,0.606862
347.2,48.6758,0.606862
347.2,48.6758,0.606862
348,48.6768,0.606862
348,48.6768,0.606862
348.2,48.6771,0.606862
348.2,48.6771,0.606862
349,48.6782,0.606862
349,48.6782,0.606862
349.2,48.6784,0.606862
349.2,48.6784,0.606862
350,48.6795,0.606862
350,48.6795,0.606862
350.2,48.6797,0.606862
350.2,48.6797,0.606862
351,48.6808,0.606862
351,48.6808,0.606862
351.2,48.681,0.606862
351.2,48.681,0.606862
352,48.6821,0.606862
352,48.6821,0.606862
352.2,48.6823,0.606862
352.2,48.6823,0.606862
353,48.6834,0.606862
353,48.6834,0.606862
353.2,48.6837,0.606862
353.2,48.6837,0.606862
354,48.6847,0.606862
354,48.6847,0.606862
354.2,48.685,0.606862
354.2,48.685,0.606862
355,48.686,0.606862
355,48.686,0.606862
355.2,48.6863,0.606862
355.2,48.6863,0.606862
356,48.6873,0.606862
356,48.6873,0.606862
356.2,48.6876,0.606862
356.2,48.6876,0.606862
357,48.6886,0.606862
357,48.6886,0.606862
357.2,48.6889,0.606862
357.2,48.6889,0.606862
358,48.69,0.606862
358,48.69,0.606862
358.2,48.6902,0.606862
358.2,48.6902,0.606862
359,48.6913,0.606862
359,48.6913,0.606862
359.2,48.6915,0.606862
359.2,48.6915,0.606862
360,48.6926,0.606862
360,48.6926,0.606862
360.2,48.6928,0.606862
360.2,48.6928,0.606862
361,48.6939,0.606862
361,48.6939,0.606862
361.2,48.6941,0.606862
361.2,48.6941,0.606862
362,48.6952,0.606862
362,48.6952,0.606862
362.2,48.6955,0.606862
362.2,48.6955,0.606862
363,48.6965,0.606862
363,48.6965,0.606862
363.2,48.6968,0.606862
363.2,48.6968,0.606862
364,48.6978,0.606862
364,48.6978,0.606862
364.2,48.6981,0.606862
364.2,48.6981,0.606862
365,48.6991,0.606862
365,48.6991,0.606862
365.2,48.6994,0.606862
365.2,48.6994,0.606862
366,48.7004,0.606862
366,48.7004,0.606862
366.2,48.7007,0.606862
366.2,48.7007,0.606862
367,48.7018,0.606862
367,48.7018,0.606862
367.2,48.702,0.606862
367.2,48.702,0.606862
368,48.7031,0.606862
368,48.7031,0.606862
368.2,48.7033,0.606862
368.2,48.7033,0.606862
369,48.7044,0.606862
369,48.7044,0.606862
369.2,48.7046,0.606862
369.2,48.7046,0.606862
370,48.7057,0.606862
370,48.7057,0.606862
370.2,48.7059,0.606862
370.2,48.7059,0.606862
371,48.707,0.606862
371,48.707,0.606862
371.2,48.7073,0.606862
371.2,48.7073,0.606862
372,48.7083,0.606862
372,48.7083,0.606862
372.2,48.7086,0.606862
372.2,48.7086,0.606862
373,48.7096,0.606862
373,48.7096,0.606862
373.2,48.7099,0.606862
373.2,48.7099,0.606862
374,48.7109,0.606862
374,48.7109,0.606862
374.2,48.7112,0.606862
374.2,48.7112,0.606862
375,48.7122,0.606862
375,48.7122,0.606862
375.2,48.7125,0.606862
375.2,48.7125,0.606862
376,48.7136,0.606862
376,48.7136,0.606862
376.2,48.7138,0.606862
376.2,48.7138,0.606862
377,48.7149,0.606862
377,48.7149,0.606862
377.2,48.7151,0.606862
377.2,48.7151,0.606862
378,48.7162,0.606862
378,48.7162,0.606862
378.2,48.7164,0.606862
378.2,48.7164,0.606862
379,48.7175,0.606862
379,48.7175,0.606862
379.2,48.7177,0.606862
379.2,48.7177,0.606862
380,48.7188,0.606862
380,48.7188,0.606862
380.2,48.7191,0.606862
380.2,48.7191,0.606862
381,48.7201,0.606862
381,48.7201,0.606862
381.2,48.7204,0.606862
381.2,48.7204,0.606862
382,48.7214,0.606862
382,48.7214,0.606862
382.2,48.7217,0.606862
382.2,48.7217,0.606862
383,48.7227,0.606862
383,48.7227,0.606862
383.2,48.723,0.606862
383.2,48.723,0.606862
384,48.724,0.606862
384,48.724,0.606862
384.2,48.7243,0.606862
384.2,48.7243,0.606862
385,48.7254,0.606862
385,48.7254,0.606862
385.2,48.7256,0.606862
385.2,48.7256,0.606862
386,48.7267,0.606862
386,48.7267,0.606862
386.2,48.7269,0.606862
386.2,48.7269,0.606862
387,48.728,0.606862
387,48.728,0.606862
387.2,48.7282,0.606862
387.2,48.7282,0.606862
388,48.7293,0.606862
388,48.7293,0.606862
388.2,48.7295,0.606862
388.2,48.7295,0.606862
389,48.7306,0.606862
389,48.7306,0.606862
389.2,48.7309,0.606862
389.2,48.7309,0.606862
390,48.7319,0.606862
390,48.7319,0.606862
390.2,48.7322,0.606862
390.2,48.7322,0.606862
391,48.7332,0.606862
391,48.7332,0.606862
391.2,48.7335,0.606862
391.2,48.7335,0.606862
392,48.7345,0.606862
392,48.7345,0.606862
392.2,48.7348,0.606862
392.2,48.7348,0.606862
393,48.7358,0.606862
393,48.7358,0.606862
393.2,48.7361,0.606862
393.2,48.7361,0.606862
394,48.7372,0.606862
394,48.7372,0.606862
394.2,48.7374,0.606862
394.2,48.7374,0.606862
395,48.7385,0.606862
395,48.7385,0.606862
395.2,48.7387,0.606862
395.2,48.7387,0.606862
396,48.7398,0.606862
396,48.7398,0.606862
396.2,48.74,0.606862
396.2,48.74,0.606862
397,48.7411,0.606862
397,48.7411,0.606862
397.2,48.7413,0.606862
397.2,48.7413,0.606862
398,48.7424,0.606862
398,48.7424,0.606862
398.2,48.7427,0.606862
398.2,48.7427,0.606862
399,48.7437,0.606862
399,48.7437,0.606862
399.2,48.744,0.606862
399.2,48.744,0.606862
400,48.745,0.606862
400,48.745,0.606862
400.2,48.7453,0.606862
400.2,48.7453,0.606862
401,48.7463,0.606862
401,48.7463,0.606862
401.2,48.7466,0.606862
401.2,48.7466,0.606862
402,48.7476,0.606862
402,48.7476,0.606862
402.2,48.7479,0.606862
402.2,48.7479,0.606862
403,48.749,0.606862
403,48.749,0.606862
403.2,48.7492,0.606862
403.2,48.7492,0.606862
404,48.7503,0.606862
404,48.7503,0.606862
404.2,48.7505,0.606862
404.2,48.7505,0.606862
405,48.7516,0.606862
405,48.7516,0.606862
405.2,48.7518,0.606862
405.2,48.7518,0.606862
406,48.7529,0.606862
406,48.7529,0.606862
406.2,48.7531,0.606862
406.2,48.7531,0.606862
407,48.7542,0.606862
407,48.7542,0.606862
407.2,48.7545,0.606862
407.2,48.7545,0.606862
408,48.7555,0.606862
408,48.7555,0.606862
408.2,48.7558,0.606862
408.2,48.7558,0.606862
409,48.7568,0.606862
409,48.7568,0.606862
409.2,48.7571,0.606862
409.2,48.7571,0.606862
410,48.7581,0.606862
410,48.7581,0.606862
410.2,48.7584,0.606862
410.2,48.7584,0.606862
411,48.7594,0.606862
411,48.7594,0.606862
411.2,48.7597,0.606862
411.2,48.7597,0.606862
412,48.7608,0.606862
412,48.7608,0.606862
412.2,48.761,0.606862
412.2,48.761,0.606862
413,48.7621,0.606862
413,48.7621,0.606862
413.2,48.7623,0.606862
413.2,48.7623,0.606862
414,48.7634,0.606862
414,48.7634,0.606862
414.2,48.7636,0.606862
414.2,48.7636,0.606862
415,48.7647,0.606862
415,48.7647,0.606862
415.2,48.7649,0.606862
415.2,48.7649,0.606862
416,48.766,0.606862
416,48.766,0.606862
416.2,48.7663,0.606862
416.2,48.7663,0.606862
417,48.7673,0.606862
417,48.7673,0.606862
417.2,48.7676,0.606862
417.2,48.7676,0.606862
418,48.7686,0.606862
418,48.7686,0.606862
418.2,48.7689,0.606862
418.2,48.7689,0.606862
419,48.7699,0.606862
419,48.7699,0.606862
419.2,48.7702,0.606862
419.2,48.7702,0.606862
420,48.7712,0.606862
420,48.7712,0.606862
420.2,48.7715,0.606862
420.2,48.7715,0.606862
421,48.7726,0.606862
421,48.7726,0.606862
421.2,48.7728,0.606862
421.2,48.7728,0.606862
422,48.7739,0.606862
422,48.7739,0.606862
422.2,48.7741,0.606862
422.2,48.7741,0.606862
423,48.7752,0.606862
423,48.7752,0.606862
423.2,48.7754,0.606862
423.2,48.7754,0.606862
424,48.7765,0.606862
424,48.7765,0.606862
424.2,48.7767,0.606862
424.2,48.7767,0.606862
425,48.7778,0.606862
425,48.7778,0.606862
425.2,48.7781,0.606862
425.2,48.7781,0.606862
426,48.7791,0.606862
426,48.7791,0.606862
426.2,48.7794,0.606862
426.2,48.7794,0.606862
427,48.7804,0.606862
427,48.7804,0.606862
427.2,48.7807,0.606862
427.2,48.7807,0.606862
428,48.7817,0.606862
428,48.7817,0.606862
428.2,48.782,0.606862
428.2,48.782,0.606862
429,48.783,0.606862
429,48.783,0.606862
429.2,48.7833,0.606862
429.2,48.7833,0.606862
430,48.7843,0.606862
430,48.7843,0.606862
430.2,48.7846,0.606862
430.2,48.7846,0.606862
431,48.7857,0.606862
431,48.7857,0.606862
431.2,48.7859,0.606862
431.2,48.7859,0.606862
432,48.787,0.606862
432,48.787,0.606862
432.2,48.7872,0.606862
432.2,48.7872,0.606862
433,48.7883,0.606862
433,48.7883,0.606862
433.2,48.7885,0.606862
433.2,48.7885,0.606862
434,48.7896,0.606862
434,48.7896,0.606862
434.2,48.7899,0.606862
434.2,48.7899,0.606862
435,48.7909,0.606862
435,48.7909,0.606862
435.2,48.7912,0.606862
435.2,48.7912,0.606862
436,48.7922,0.606862
436,48.7922,0.606862
436.2,48.7925,0.606862
436.2,48.7925,0.606862
437,48.7935,0.606862
437,48.7935,0.606862
437.2,48.7938,0.606862
437.2,48.7938,0.606862
438,48.7948,0.606862
438,48.7948,0.606862
438.2,48.7951,0.606862
438.2,48.7951,0.606862
439,48.7961,0.606862
439,48.7961,0.606862
439.2,48.7964,0.606862
439.2,48.7964,0.606862
440,48.7975,0.606862
440,48.7975,0.606862
440.2,48.7977,0.606862
440.2,48.7977,0.606862
441,48.7988,0.606862
441,48.7988,0.606862
441.2,48.799,0.606862
441.2,48.799,0.606862
442,48.8001,0.606862
442,48.8001,0.606862
442.2,48.8003,0.606862
442.2,48.8003,0.606862
443,48.8014,0.606862
443,48.8014,0.606862
443.2,48.8017,0.606862
443.2,48.8017,0.606862
444,48.8027,0.606862
444,48.8027,0.606862
444.2,48.803,0.606862
444.2,48.803,0.606862
445,48.804,0.606862
445,48.804,0.606862
445.2,48.8043,0.606862
445.2,48.8043,0.606862
446,48.8053,0.606862
446,48.8053,0.606862
446.2,48.8056,0.606862
446.2,48.8056,0.606862
447,48.8066,0.606862
447,48.8066,0.606862
447.2,48.8069,0.606862
447.2,48.8069,0.606862
448,48.8079,0.606862
448,48.8079,0.606862
448.2,48.8082,0.606862
448.2,48.8082,0.606862
449,48.8093,0.606862
449,48.8093,0.606862
449.2,48.8095,0.606862
449.2,48.8095,0.606862
450,48.8106,0.606862
450,48.8106,0.606862
450.2,48.8108,0.606862
450.2,48.8108,0.606862
451,48.8119,0.606862
451,48.8119,0.606862
451.2,48.8121,0.606862
451.2,48.8121,0.606862
452,48.8132,0.606862
452,48.8132,0.606862
452.2,48.8135,0.606862
452.2,48.8135,0.606862
453,48.8145,0.606862
453,48.8145,0.606862
453.2,48.8148,0.606862
453.2,48.8148,0.606862
454,48.8158,0.606862
454,48.8158,0.606862
454.2,48.8161,0.606862
454.2,48.8161,0.606862
455,48.8171,0.606862
455,48.8171,0.606862
455.2,48.8174,0.606862
455.2,48.8174,0.606862
456,48.8184,0.606862
456,48.8184,0.606862
456.2,48.8187,0.606862
456.2,48.8187,0.606862
457,48.8197,0.606862
457,48.8197,0.606862
457.2,48.82,0.606862
457.2,48.82,0.606862
458,48.8211,0.606862
458,48.8211,0.606862
458.2,48.8213,0.606862
458.2,48.8213,0.606862
459,48.8224,0.606862
459,48.8224,0.606862
459.2,48.8226,0.606862
459.2,48.8226,0.606862
460,48.8237,0.606862
460,48.8237,0.606862
460.2,48.8239,0.606862
460.2,48.8239,0.606862
461,48.825,0.606862
461,48.825,0.606862
461.2,48.8253,0.606862
461.2,48.8253,0.606862
462,48.8263,0.606862
462,48.8263,0.606862
462.2,48.8266,0.606862
462.2,48.8266,0.606862
463,48.8276,0.606862
463,48.8276,0.606862
463.2,48.8279,0.606862
463.2,48.8279,0.606862
464,48.8289,0.606862
464,48.8289,0.606862
464.2,48.8292,0.606862
464.2,48.8292,0.606862
465,48.8302,0.606862
465,48.8302,0.606862
465.2,48.8305,0.606862
465.2,48.8305,0.606862
466,48.8315,0.606862
466,48.8315,0.606862
466.2,48.8318,0.606862
466.2,48.8318,0.606862
467,48.8329,0.606862
467,48.8329,0.606862
467.2,48.8331,0.606862
467.2,48.8331,0.606862
468,48.8342,0.606862
468,48.8342,0.606862
468.2,48.8344,0.606862
468.2,48.8344,0.606862
469,48.8355,0.606862
469,48.8355,0.606862
469.2,48.8357,0.606862
469.2,48.8357,0.606862
470,48.8368,0.606862
470,48.8368,0.606862
470.2,48.8371,0.606862
470.2,48.8371,0.606862
471,48.8381,0.606862
471,48.8381,0.606862
471.2,48.8384,0.606862
471.2,48.8384,0.606862
472,48.8394,0.606862
472,48.8394,0.606862
472.2,48.8397,0.606862
472.2,48.8397,0.606862
473,48.8407,0.606862
473,48.8407,0.606862
473.2,48.841,0.606862
473.2,48.841,0.606862
474,48.842,0.606862
474,48.842,0.606862
474.2,48.8423,0.606862
474.2,48.8423,0.606862
475,48.8433,0.606862
475,48.8433,0.606862
475.2,48.8436,0.606862
475.2,48.8436,0.606862
476,48.8447,0.606862
476,48.8447,0.606862
476.2,48.8449,0.606862
476.2,48.8449,0.606862
477,48.846,0.606862
477,48.846,0.606862
477.2,48.8462,0.606862
477.2,48.8462,0.606862
478,48.8473,0.606862
478,48.8473,0.606862
478.2,48.8475,0.606862
478.2,48.8475,0.606862
479,48.8486,0.606862
479,48.8486,0.606862
479.2,48.8489,0.606862
479.2,48.8489,0.606862
480,48.8499,0.606862
480,48.8499,0.606862
480,48.8499,0.606862
480,48.8499,0.606862
480.2,48.8502,0.606862
480.2,48.8502,0.606862
481,48.8512,0.606862
481,48.8512,0.606862
481.2,48.8515,0.606862
481.2,48.8515,0.606862
482,48.8525,0.606862
482,48.8525,0.606862
482.2,48.8528,0.606862
482.2,48.8528,0.606862
483,48.8538,0.606862
483,48.8538,0.606862
483.2,48.8541,0.606862
483.2,48.8541,0.606862
484,48.8551,0.606862
484,48.8551,0.606862
484.2,48.8554,0.606862
484.2,48.8554,0.606862
485,48.8565,0.606862
485,48.8565,0.606862
485.2,48.8567,0.606862
485.2,48.8567,0.606862
486,48.8578,0.606862
486,48.8578,0.606862
486.2,48.858,0.606862
486.2,48.858,0.606862
487,48.8591,0.606862
487,48.8591,0.606862
487.2,48.8593,0.606862
487.2,48.8593,0.606862
488,48.8604,0.606862
488,48.8604,0.606862
488.2,48.8607,0.606862
488.2,48.8607,0.606862
489,48.8617,0.606862
489,48.8617,0.606862
489.2,48.862,0.606862
489.2,48.862,0.606862
490,48.863,0.606862
490,48.863,0.606862
490.2,48.8633,0.606862
490.2,48.8633,0.606862
491,48.8643,0.606862
491,48.8643,0.606862
491.2,48.8646,0.606862
491.2,48.8646,0.606862
492,48.8656,0.606862
492,48.8656,0.606862
492.2,48.8659,0.606862
492.2,48.8659,0.606862
493,48.8669,0.606862
493,48.8669,0.606862
493.2,48.8672,0.606862
493.2,48.8672,0.606862
494,48.8683,0.606862
494,48.8683,0.606862
494.2,48.8685,0.606862
494.2,48.8685,0.606862
495,48.8696,0.606862
495,48.8696,0.606862
495.2,48.8698,0.606862
495.2,48.8698,0.606862
496,48.8709,0.606862
496,48.8709,0.606862
496.2,48.8711,0.606862
496.2,48.8711,0.606862
497,48.8722,0.606862
497,48.8722,0.606862
497.2,48.8725,0.606862
497.2,48.8725,0.606862
498,48.8735,0.606862
498,48.8735,0.606862
498.2,48.8738,0.606862
498.2,48.8738,0.606862
499,48.8748,0.606862
499,48.8748,0.606862
499.2,48.8751,0.606862
499.2,48.8751,0.606862
500,48.8761,0.606862
500,48.8761,0.606862
500.2,48.8764,0.606862
500.2,48.8764,0.606862
501,48.8774,0.606862
501,48.8774,0.606862
501.2,48.8777,0.606862
501.2,48.8777,0.606862
502,48.8787,0.606862
502,48.8787,0.606862
502.2,48.879,0.606862
502.2,48.879,0.606862
503,48.8801,0.606862
503,48.8801,0.606862
503.2,48.8803,0.606862
503.2,48.8803,0.606862
504,48.8814,0.606862
504,48.8814,0.606862
504.2,48.8816,0.606862
504.2,48.8816,0.606862
505,48.8827,0.606862
505,48.8827,0.606862
505.2,48.8829,0.606862
505.2,48.8829,0.606862
506,48.884,0.606862
506,48.884,0.606862
506.2,48.8843,0.606862
506.2,48.8843,0.606862
507,48.8853,0.606862
507,48.8853,0.606862
507.2,48.8856,0.606862
507.2,48.8856,0.606862
508,48.8866,0.606862
508,48.8866,0.606862
508.2,48.8869,0.606862
508.2,48.8869,0.606862
509,48.8879,0.606862
509,48.8879,0.606862
509.2,48.8882,0.606862
509.2,48.8882,0.606862
510,48.8892,0.606862
510,48.8892,0.606862
510.2,48.8895,0.606862
510.2,48.8895,0.606862
511,48.8905,0.606862
511,48.8905,0.606862
511.2,48.8908,0.606862
511.2,48.8908,0.606862
512,48.8919,0.606862
512,48.8919,0.606862
512.2,48.8921,0.606862
512.2,48.8921,0.606862
513,48.8932,0.606862
513,48.8932,0.606862
513.2,48.8934,0.606862
513.2,48.8934,0.606862
514,48.8945,0.606862
514,48.8945,0.606862
514.2,48.8947,0.606862
514.2,48.8947,0.606862
515,48.8958,0.606862
515,48.8958,0.606862
515.2,48.8961,0.606862
515.2,48.8961,0.606862
516,48.8971,0.606862
516,48.8971,0.606862
516.2,48.8974,0.606862
516.2,48.8974,0.606862
517,48.8984,0.606862
517,48.8984,0.606862
