time,T_waterIn.T,T_gasIn.T,T_gasOut.T,T_waterOut.T,T_gasIn.inlet.m_flow,T_gasOut.inlet.m_flow,T_waterIn.inlet.m_flow,T_waterOut.inlet.m_flow
1721,295.307,380.953,372.062,377.588,1.23156,1.23158,0.083115,0.0832108
1725,295.307,381.146,372.257,377.796,1.2319,1.23192,0.083115,0.08321
1725,295.307,381.146,372.257,377.796,1.2319,1.23192,0.083115,0.08321
1726,295.307,381.194,372.305,377.848,1.23198,1.232,0.083115,0.0832098
1726,295.307,381.194,372.305,377.848,1.23198,1.232,0.083115,0.0832098
1730,295.307,381.388,372.499,378.056,1.23232,1.23234,0.083115,0.083209
1730,295.307,381.388,372.499,378.056,1.23232,1.23234,0.083115,0.083209
1731,295.307,381.436,372.548,378.107,1.23241,1.23243,0.083115,0.0832088
1731,295.307,381.436,372.548,378.107,1.23241,1.23243,0.083115,0.0832088
1735,295.307,381.629,372.741,378.314,1.23274,1.23276,0.083115,0.0832081
1735,295.307,381.629,372.741,378.314,1.23274,1.23276,0.083115,0.0832081
1736,295.307,381.677,372.789,378.366,1.23283,1.23285,0.083115,0.0832079
1736,295.307,381.677,372.789,378.366,1.23283,1.23285,0.083115,0.0832079
1740,295.307,381.871,372.982,378.572,1.23317,1.23319,0.083115,0.0832072
1740,295.307,381.871,372.982,378.572,1.23317,1.23319,0.083115,0.0832072
1741,295.307,381.919,373.03,378.623,1.23325,1.23327,0.083115,0.0832071
1741,295.307,381.919,373.03,378.623,1.23325,1.23327,0.083115,0.0832071
1745,295.307,382.112,373.222,378.828,1.23359,1.23361,0.083115,0.0832064
1745,295.307,382.112,373.222,378.828,1.23359,1.23361,0.083115,0.0832064
1746,295.307,382.16,373.27,378.88,1.23367,1.23369,0.083115,0.0832063
1746,295.307,382.16,373.27,378.88,1.23367,1.23369,0.083115,0.0832063
1750,295.307,382.354,373.462,379.084,1.23401,1.23403,0.083115,0.0832057
1750,295.307,382.354,373.462,379.084,1.23401,1.23403,0.083115,0.0832057
1751,295.307,382.402,373.51,379.135,1.2341,1.23412,0.083115,0.0832055
1751,295.307,382.402,373.51,379.135,1.2341,1.23412,0.083115,0.0832055
1755,295.307,382.595,373.702,379.34,1.23443,1.23445,0.083115,0.083205
1755,295.307,382.595,373.702,379.34,1.23443,1.23445,0.083115,0.083205
1756,295.307,382.643,373.75,379.391,1.23452,1.23454,0.083115,0.0832048
1756,295.307,382.643,373.75,379.391,1.23452,1.23454,0.083115,0.0832048
1760,295.307,382.837,373.941,379.595,1.23486,1.23488,0.083115,0.0832043
1760,295.307,382.837,373.941,379.595,1.23486,1.23488,0.083115,0.0832043
1761,295.307,382.885,373.989,379.646,1.23494,1.23496,0.083115,0.0832042
1761,295.307,382.885,373.989,379.646,1.23494,1.23496,0.083115,0.0832042
1765,295.307,383.078,374.18,379.849,1.23528,1.2353,0.083115,0.0832037
1765,295.307,383.078,374.18,379.849,1.23528,1.2353,0.083115,0.0832037
1766,295.307,383.126,374.228,379.9,1.23536,1.23538,0.083115,0.0832035
1766,295.307,383.126,374.228,379.9,1.23536,1.23538,0.083115,0.0832035
1770,295.307,383.32,374.419,380.103,1.2357,1.23572,0.083115,0.0832031
1770,295.307,383.32,374.419,380.103,1.2357,1.23572,0.083115,0.0832031
1771,295.307,383.368,374.467,380.154,1.23578,1.23581,0.083115,0.0832029
1771,295.307,383.368,374.467,380.154,1.23578,1.23581,0.083115,0.0832029
1775,295.307,383.561,374.658,380.357,1.23612,1.23614,0.083115,0.0832025
1775,295.307,383.561,374.658,380.357,1.23612,1.23614,0.083115,0.0832025
1776,295.307,383.609,374.706,380.408,1.23621,1.23623,0.083115,0.0832023
1776,295.307,383.609,374.706,380.408,1.23621,1.23623,0.083115,0.0832023
1780,295.307,383.803,374.896,380.611,1.23654,1.23657,0.083115,0.0832019
1780,295.307,383.803,374.896,380.611,1.23654,1.23657,0.083115,0.0832019
1781,295.307,383.851,374.944,380.662,1.23663,1.23665,0.083115,0.0832018
1781,295.307,383.851,374.944,380.662,1.23663,1.23665,0.083115,0.0832018
1785,295.307,384.044,375.135,380.864,1.23697,1.23699,0.083115,0.0832013
1785,295.307,384.044,375.135,380.864,1.23697,1.23699,0.083115,0.0832013
1786,295.307,384.092,375.182,380.915,1.23705,1.23707,0.083115,0.0832012
1786,295.307,384.092,375.182,380.915,1.23705,1.23707,0.083115,0.0832012
1790,295.307,384.286,375.373,381.118,1.23739,1.23741,0.083115,0.0832008
1790,295.307,384.286,375.373,381.118,1.23739,1.23741,0.083115,0.0832008
1791,295.307,384.334,375.421,381.168,1.23747,1.2375,0.083115,0.0832007
1791,295.307,384.334,375.421,381.168,1.23747,1.2375,0.083115,0.0832007
1795,295.307,384.527,375.611,381.371,1.23781,1.23783,0.083115,0.0832003
1795,295.307,384.527,375.611,381.371,1.23781,1.23783,0.083115,0.0832003
1796,295.307,384.575,375.659,381.421,1.2379,1.23792,0.083115,0.0832001
1796,295.307,384.575,375.659,381.421,1.2379,1.23792,0.083115,0.0832001
1800,295.307,384.769,375.849,381.623,1.23823,1.23826,0.083115,0.0831997
1800,295.307,384.769,375.849,381.623,1.23823,1.23826,0.083115,0.0831997
1801,295.307,384.817,375.897,381.674,1.23832,1.23834,0.083115,0.0831996
1801,295.307,384.817,375.897,381.674,1.23832,1.23834,0.083115,0.0831996
1805,295.307,385.01,376.087,381.876,1.23866,1.23868,0.083115,0.0831992
1805,295.307,385.01,376.087,381.876,1.23866,1.23868,0.083115,0.0831992
1806,295.307,385.058,376.135,381.927,1.23874,1.23876,0.083115,0.0831991
1806,295.307,385.058,376.135,381.927,1.23874,1.23876,0.083115,0.0831991
1810,295.307,385.252,376.325,382.129,1.23908,1.2391,0.083115,0.0831987
1810,295.307,385.252,376.325,382.129,1.23908,1.2391,0.083115,0.0831987
1811,295.307,385.3,376.373,382.179,1.23916,1.23918,0.083115,0.0831986
1811,295.307,385.3,376.373,382.179,1.23916,1.23918,0.083115,0.0831986
1815,295.307,385.493,376.563,382.381,1.2395,1.23952,0.083115,0.0831982
1815,295.307,385.493,376.563,382.381,1.2395,1.23952,0.083115,0.0831982
1816,295.307,385.541,376.611,382.431,1.23959,1.23961,0.083115,0.0831981
1816,295.307,385.541,376.611,382.431,1.23959,1.23961,0.083115,0.0831981
1820,295.307,385.735,376.801,382.633,1.23992,1.23994,0.083115,0.0831977
1820,295.307,385.735,376.801,382.633,1.23992,1.23994,0.083115,0.0831977
1821,295.307,385.783,376.849,382.684,1.24001,1.24003,0.083115,0.0831976
1821,295.307,385.783,376.849,382.684,1.24001,1.24003,0.083115,0.0831976
1825,295.307,385.976,377.039,382.885,1.24035,1.24037,0.083115,0.0831972
1825,295.307,385.976,377.039,382.885,1.24035,1.24037,0.083115,0.0831972
1826,295.307,386.024,377.087,382.936,1.24043,1.24045,0.083115,0.0831971
1826,295.307,386.024,377.087,382.936,1.24043,1.24045,0.083115,0.0831971
1830,295.307,386.218,377.277,383.138,1.24077,1.24079,0.083115,0.0831967
1830,295.307,386.218,377.277,383.138,1.24077,1.24079,0.083115,0.0831967
1831,295.307,386.266,377.325,383.188,1.24085,1.24087,0.083115,0.0831966
1831,295.307,386.266,377.325,383.188,1.24085,1.24087,0.083115,0.0831966
1835,295.307,386.459,377.515,383.389,1.24119,1.24121,0.083115,0.0831962
1835,295.307,386.459,377.515,383.389,1.24119,1.24121,0.083115,0.0831962
1836,295.307,386.507,377.563,383.44,1.24128,1.2413,0.083115,0.0831962
1836,295.307,386.507,377.563,383.44,1.24128,1.2413,0.083115,0.0831962
1840,295.307,386.701,377.753,383.641,1.24161,1.24163,0.083115,0.0831958
1840,295.307,386.701,377.753,383.641,1.24161,1.24163,0.083115,0.0831958
1841,295.307,386.749,377.8,383.692,1.2417,1.24172,0.083115,0.0831957
1841,295.307,386.749,377.8,383.692,1.2417,1.24172,0.083115,0.0831957
1845,295.307,386.942,377.991,383.893,1.24204,1.24206,0.083115,0.0831953
1845,295.307,386.942,377.991,383.893,1.24204,1.24206,0.083115,0.0831953
1846,295.307,386.99,378.038,383.944,1.24212,1.24214,0.083115,0.0831952
1846,295.307,386.99,378.038,383.944,1.24212,1.24214,0.083115,0.0831952
1850,295.307,387.184,378.229,384.145,1.24246,1.24248,0.083115,0.0831948
1850,295.307,387.184,378.229,384.145,1.24246,1.24248,0.083115,0.0831948
1851,295.307,387.232,378.276,384.195,1.24254,1.24256,0.083115,0.0831947
1851,295.307,387.232,378.276,384.195,1.24254,1.24256,0.083115,0.0831947
1855,295.307,387.425,378.467,384.397,1.24288,1.2429,0.083115,0.0831943
1855,295.307,387.425,378.467,384.397,1.24288,1.2429,0.083115,0.0831943
1856,295.307,387.474,378.514,384.447,1.24297,1.24299,0.083115,0.0831943
1856,295.307,387.474,378.514,384.447,1.24297,1.24299,0.083115,0.0831943
1860,295.307,387.667,378.705,384.648,1.2433,1.24332,0.083115,0.0831939
1860,295.307,387.667,378.705,384.648,1.2433,1.24332,0.083115,0.0831939
1861,295.307,387.715,378.752,384.698,1.24339,1.24341,0.083115,0.0831938
1861,295.307,387.715,378.752,384.698,1.24339,1.24341,0.083115,0.0831938
1865,295.307,387.908,378.943,384.9,1.24373,1.24375,0.083115,0.0831934
1865,295.307,387.908,378.943,384.9,1.24373,1.24375,0.083115,0.0831934
1866,295.307,387.957,378.99,384.95,1.24381,1.24383,0.083115,0.0831933
1866,295.307,387.957,378.99,384.95,1.24381,1.24383,0.083115,0.0831933
1870,295.307,388.15,379.18,385.151,1.24415,1.24417,0.083115,0.083193
1870,295.307,388.15,379.18,385.151,1.24415,1.24417,0.083115,0.083193
1871,295.307,388.198,379.228,385.201,1.24423,1.24425,0.083115,0.0831929
1871,295.307,388.198,379.228,385.201,1.24423,1.24425,0.083115,0.0831929
1875,295.307,388.391,379.418,385.402,1.24457,1.24459,0.083115,0.0831925
1875,295.307,388.391,379.418,385.402,1.24457,1.24459,0.083115,0.0831925
1876,295.307,388.44,379.466,385.453,1.24465,1.24468,0.083115,0.0831924
1876,295.307,388.44,379.466,385.453,1.24465,1.24468,0.083115,0.0831924
1880,295.307,388.633,379.656,385.654,1.24499,1.24501,0.083115,0.083192
1880,295.307,388.633,379.656,385.654,1.24499,1.24501,0.083115,0.083192
1881,295.307,388.681,379.704,385.704,1.24508,1.2451,0.083115,0.0831919
1881,295.307,388.681,379.704,385.704,1.24508,1.2451,0.083115,0.0831919
1885,295.307,388.874,379.894,385.905,1.24542,1.24544,0.083115,0.0831916
1885,295.307,388.874,379.894,385.905,1.24542,1.24544,0.083115,0.0831916
1886,295.307,388.923,379.942,385.955,1.2455,1.24552,0.083115,0.0831915
1886,295.307,388.923,379.942,385.955,1.2455,1.24552,0.083115,0.0831915
1890,295.307,389.116,380.133,386.156,1.24584,1.24586,0.083115,0.0831911
1890,295.307,389.116,380.133,386.156,1.24584,1.24586,0.083115,0.0831911
1891,295.307,389.164,380.18,386.206,1.24592,1.24594,0.083115,0.083191
1891,295.307,389.164,380.18,386.206,1.24592,1.24594,0.083115,0.083191
1895,295.307,389.357,380.371,386.407,1.24626,1.24628,0.083115,0.0831907
1895,295.307,389.357,380.371,386.407,1.24626,1.24628,0.083115,0.0831907
1896,295.307,389.406,380.418,386.457,1.24634,1.24637,0.083115,0.0831906
1896,295.307,389.406,380.418,386.457,1.24634,1.24637,0.083115,0.0831906
1900,295.307,389.599,380.609,386.658,1.24668,1.2467,0.083115,0.0831902
1900,295.307,389.599,380.609,386.658,1.24668,1.2467,0.083115,0.0831902
1901,295.307,389.647,380.656,386.708,1.24677,1.24679,0.083115,0.0831901
1901,295.307,389.647,380.656,386.708,1.24677,1.24679,0.083115,0.0831901
1905,295.307,389.84,380.847,386.909,1.2471,1.24713,0.083115,0.0831898
1905,295.307,389.84,380.847,386.909,1.2471,1.24713,0.083115,0.0831898
1906,295.307,389.889,380.894,386.959,1.24719,1.24721,0.083115,0.0831897
1906,295.307,389.889,380.894,386.959,1.24719,1.24721,0.083115,0.0831897
1910,295.307,390.082,381.085,387.16,1.24753,1.24755,0.083115,0.0831894
1910,295.307,390.082,381.085,387.16,1.24753,1.24755,0.083115,0.0831894
1911,295.307,390.13,381.132,387.21,1.24761,1.24763,0.083115,0.0831893
1911,295.307,390.13,381.132,387.21,1.24761,1.24763,0.083115,0.0831893
1915,295.307,390.323,381.323,387.411,1.24795,1.24797,0.083115,0.0831889
1915,295.307,390.323,381.323,387.411,1.24795,1.24797,0.083115,0.0831889
1916,295.307,390.372,381.371,387.461,1.24803,1.24805,0.083115,0.0831888
1916,295.307,390.372,381.371,387.461,1.24803,1.24805,0.083115,0.0831888
1920,295.307,390.565,381.561,387.661,1.24837,1.24839,0.083115,0.0831885
1920,295.307,390.565,381.561,387.661,1.24837,1.24839,0.083115,0.0831885
1920,295.307,390.565,381.561,387.661,1.24837,1.24839,0.083115,0.0831885
1920,295.307,390.565,381.561,387.661,1.24837,1.24839,0.083115,0.0831885
1921,295.307,390.609,381.608,387.712,1.24845,1.24846,0.083115,0.0831883
1921,295.307,390.609,381.608,387.712,1.24845,1.24846,0.083115,0.0831883
1925,295.307,390.785,381.791,387.91,1.24874,1.24876,0.083115,0.0831873
1925,295.307,390.785,381.791,387.91,1.24874,1.24876,0.083115,0.0831873
1926,295.307,390.83,381.837,387.959,1.24881,1.24883,0.083115,0.083187
1926,295.307,390.83,381.837,387.959,1.24881,1.24883,0.083115,0.083187
1930,295.307,391.006,382.019,388.155,1.2491,1.24912,0.083115,0.0831861
1930,295.307,391.006,382.019,388.155,1.2491,1.24912,0.083115,0.0831861
1931,295.307,391.05,382.065,388.204,1.24918,1.24919,0.083115,0.0831859
1931,295.307,391.05,382.065,388.204,1.24918,1.24919,0.083115,0.0831859
1935,295.307,391.227,382.246,388.397,1.24947,1.24949,0.083115,0.083185
1935,295.307,391.227,382.246,388.397,1.24947,1.24949,0.083115,0.083185
1936,295.307,391.271,382.291,388.445,1.24954,1.24956,0.083115,0.0831848
1936,295.307,391.271,382.291,388.445,1.24954,1.24956,0.083115,0.0831848
1940,295.307,391.448,382.471,388.637,1.24983,1.24985,0.083115,0.0831841
1940,295.307,391.448,382.471,388.637,1.24983,1.24985,0.083115,0.0831841
1941,295.307,391.492,382.516,388.684,1.24991,1.24993,0.083115,0.0831839
1941,295.307,391.492,382.516,388.684,1.24991,1.24993,0.083115,0.0831839
1945,295.307,391.668,382.695,388.874,1.2502,1.25022,0.083115,0.0831832
1945,295.307,391.668,382.695,388.874,1.2502,1.25022,0.083115,0.0831832
1946,295.307,391.713,382.739,388.921,1.25027,1.25029,0.083115,0.083183
1946,295.307,391.713,382.739,388.921,1.25027,1.25029,0.083115,0.083183
1950,295.307,391.889,382.918,389.11,1.25056,1.25058,0.083115,0.0831824
1950,295.307,391.889,382.918,389.11,1.25056,1.25058,0.083115,0.0831824
1951,295.307,391.933,382.962,389.157,1.25064,1.25066,0.083115,0.0831822
1951,295.307,391.933,382.962,389.157,1.25064,1.25066,0.083115,0.0831822
1955,295.307,392.11,383.14,389.344,1.25093,1.25095,0.083115,0.0831816
1955,295.307,392.11,383.14,389.344,1.25093,1.25095,0.083115,0.0831816
1956,295.307,392.154,383.185,389.391,1.251,1.25102,0.083115,0.0831815
1956,295.307,392.154,383.185,389.391,1.251,1.25102,0.083115,0.0831815
1960,295.307,392.331,383.362,389.578,1.25129,1.25131,0.083115,0.0831809
1960,295.307,392.331,383.362,389.578,1.25129,1.25131,0.083115,0.0831809
1961,295.307,392.375,383.406,389.624,1.25137,1.25139,0.083115,0.0831808
1961,295.307,392.375,383.406,389.624,1.25137,1.25139,0.083115,0.0831808
1965,295.307,392.551,383.583,389.81,1.25166,1.25168,0.083115,0.0831803
1965,295.307,392.551,383.583,389.81,1.25166,1.25168,0.083115,0.0831803
1966,295.307,392.595,383.627,389.857,1.25173,1.25175,0.083115,0.0831802
1966,295.307,392.595,383.627,389.857,1.25173,1.25175,0.083115,0.0831802
1970,295.307,392.772,383.804,390.042,1.25202,1.25204,0.083115,0.0831797
1970,295.307,392.772,383.804,390.042,1.25202,1.25204,0.083115,0.0831797
1971,295.307,392.816,383.848,390.088,1.2521,1.25212,0.083115,0.0831796
1971,295.307,392.816,383.848,390.088,1.2521,1.25212,0.083115,0.0831796
1975,295.307,392.993,384.024,390.273,1.25239,1.25241,0.083115,0.0831792
1975,295.307,392.993,384.024,390.273,1.25239,1.25241,0.083115,0.0831792
1976,295.307,393.037,384.068,390.319,1.25246,1.25248,0.083115,0.0831791
1976,295.307,393.037,384.068,390.319,1.25246,1.25248,0.083115,0.0831791
1980,295.307,393.214,384.244,390.504,1.25275,1.25277,0.083115,0.0831787
1980,295.307,393.214,384.244,390.504,1.25275,1.25277,0.083115,0.0831787
1981,295.307,393.258,384.287,390.55,1.25283,1.25285,0.083115,0.0831786
1981,295.307,393.258,384.287,390.55,1.25283,1.25285,0.083115,0.0831786
1985,295.307,393.434,384.463,390.734,1.25312,1.25314,0.083115,0.0831782
1985,295.307,393.434,384.463,390.734,1.25312,1.25314,0.083115,0.0831782
1986,295.307,393.478,384.507,390.78,1.25319,1.25321,0.083115,0.0831781
1986,295.307,393.478,384.507,390.78,1.25319,1.25321,0.083115,0.0831781
1990,295.307,393.655,384.682,390.964,1.25348,1.2535,0.083115,0.0831777
1990,295.307,393.655,384.682,390.964,1.25348,1.2535,0.083115,0.0831777
1991,295.307,393.699,384.726,391.01,1.25356,1.25358,0.083115,0.0831776
1991,295.307,393.699,384.726,391.01,1.25356,1.25358,0.083115,0.0831776
1995,295.307,393.876,384.901,391.193,1.25385,1.25387,0.083115,0.0831773
1995,295.307,393.876,384.901,391.193,1.25385,1.25387,0.083115,0.0831773
1996,295.307,393.92,384.945,391.239,1.25392,1.25394,0.083115,0.0831772
1996,295.307,393.92,384.945,391.239,1.25392,1.25394,0.083115,0.0831772
2000,295.307,394.096,385.12,391.422,1.25422,1.25423,0.083115,0.0831769
2000,295.307,394.096,385.12,391.422,1.25422,1.25423,0.083115,0.0831769
2001,295.307,394.141,385.164,391.468,1.25429,1.25431,0.083115,0.0831768
2001,295.307,394.141,385.164,391.468,1.25429,1.25431,0.083115,0.0831768
2005,295.307,394.317,385.339,391.652,1.25458,1.2546,0.083115,0.0831765
2005,295.307,394.317,385.339,391.652,1.25458,1.2546,0.083115,0.0831765
2006,295.307,394.361,385.383,391.697,1.25465,1.25467,0.083115,0.0831764
2006,295.307,394.361,385.383,391.697,1.25465,1.25467,0.083115,0.0831764
2010,295.307,394.538,385.557,391.88,1.25495,1.25496,0.083115,0.0831761
2010,295.307,394.538,385.557,391.88,1.25495,1.25496,0.083115,0.0831761
2011,295.307,394.582,385.601,391.926,1.25502,1.25504,0.083115,0.083176
2011,295.307,394.582,385.601,391.926,1.25502,1.25504,0.083115,0.083176
2015,295.307,394.759,385.776,392.109,1.25531,1.25533,0.083115,0.0831757
2015,295.307,394.759,385.776,392.109,1.25531,1.25533,0.083115,0.0831757
2016,295.307,394.803,385.82,392.155,1.25538,1.2554,0.083115,0.0831756
2016,295.307,394.803,385.82,392.155,1.25538,1.2554,0.083115,0.0831756
2020,295.307,394.979,385.994,392.337,1.25568,1.2557,0.083115,0.0831753
2020,295.307,394.979,385.994,392.337,1.25568,1.2557,0.083115,0.0831753
2021,295.307,395.024,386.038,392.383,1.25575,1.25577,0.083115,0.0831753
2021,295.307,395.024,386.038,392.383,1.25575,1.25577,0.083115,0.0831753
2025,295.307,395.2,386.213,392.566,1.25604,1.25606,0.083115,0.083175
2025,295.307,395.2,386.213,392.566,1.25604,1.25606,0.083115,0.083175
2026,295.307,395.244,386.256,392.612,1.25611,1.25613,0.083115,0.0831749
2026,295.307,395.244,386.256,392.612,1.25611,1.25613,0.083115,0.0831749
2030,295.307,395.421,386.431,392.794,1.25641,1.25643,0.083115,0.0831746
2030,295.307,395.421,386.431,392.794,1.25641,1.25643,0.083115,0.0831746
2031,295.307,395.465,386.475,392.84,1.25648,1.2565,0.083115,0.0831746
2031,295.307,395.465,386.475,392.84,1.25648,1.2565,0.083115,0.0831746
2035,295.307,395.642,386.649,393.022,1.25677,1.25679,0.083115,0.0831743
2035,295.307,395.642,386.649,393.022,1.25677,1.25679,0.083115,0.0831743
2036,295.307,395.686,386.693,393.068,1.25684,1.25686,0.083115,0.0831742
2036,295.307,395.686,386.693,393.068,1.25684,1.25686,0.083115,0.0831742
2040,295.307,395.862,386.867,393.25,1.25714,1.25716,0.083115,0.083174
2040,295.307,395.862,386.867,393.25,1.25714,1.25716,0.083115,0.083174
2041,295.307,395.906,386.911,393.296,1.25721,1.25723,0.083115,0.0831739
2041,295.307,395.906,386.911,393.296,1.25721,1.25723,0.083115,0.0831739
2045,295.307,396.083,387.085,393.478,1.2575,1.25752,0.083115,0.0831736
2045,295.307,396.083,387.085,393.478,1.2575,1.25752,0.083115,0.0831736
2046,295.307,396.127,387.129,393.524,1.25758,1.25759,0.083115,0.0831736
2046,295.307,396.127,387.129,393.524,1.25758,1.25759,0.083115,0.0831736
2050,295.307,396.304,387.304,393.706,1.25787,1.25789,0.083115,0.0831733
2050,295.307,396.304,387.304,393.706,1.25787,1.25789,0.083115,0.0831733
2051,295.307,396.348,387.347,393.752,1.25794,1.25796,0.083115,0.0831732
2051,295.307,396.348,387.347,393.752,1.25794,1.25796,0.083115,0.0831732
2055,295.307,396.525,387.522,393.934,1.25823,1.25825,0.083115,0.083173
2055,295.307,396.525,387.522,393.934,1.25823,1.25825,0.083115,0.083173
2056,295.307,396.569,387.565,393.98,1.25831,1.25832,0.083115,0.0831729
2056,295.307,396.569,387.565,393.98,1.25831,1.25832,0.083115,0.0831729
2060,295.307,396.745,387.74,394.162,1.2586,1.25862,0.083115,0.0831727
2060,295.307,396.745,387.74,394.162,1.2586,1.25862,0.083115,0.0831727
2061,295.307,396.789,387.783,394.207,1.25867,1.25869,0.083115,0.0831726
2061,295.307,396.789,387.783,394.207,1.25867,1.25869,0.083115,0.0831726
2065,295.307,396.966,387.958,394.39,1.25896,1.25898,0.083115,0.0831724
2065,295.307,396.966,387.958,394.39,1.25896,1.25898,0.083115,0.0831724
2066,295.307,397.01,388.001,394.435,1.25904,1.25906,0.083115,0.0831723
2066,295.307,397.01,388.001,394.435,1.25904,1.25906,0.083115,0.0831723
2070,295.307,397.187,388.176,394.617,1.25933,1.25935,0.083115,0.0831721
2070,295.307,397.187,388.176,394.617,1.25933,1.25935,0.083115,0.0831721
2071,295.307,397.231,388.22,394.663,1.2594,1.25942,0.083115,0.083172
2071,295.307,397.231,388.22,394.663,1.2594,1.25942,0.083115,0.083172
2075,295.307,397.407,388.394,394.845,1.25969,1.25971,0.083115,0.0831718
2075,295.307,397.407,388.394,394.845,1.25969,1.25971,0.083115,0.0831718
2076,295.307,397.452,388.438,394.89,1.25977,1.25979,0.083115,0.0831717
2076,295.307,397.452,388.438,394.89,1.25977,1.25979,0.083115,0.0831717
2080,295.307,397.628,388.612,395.072,1.26006,1.26008,0.083115,0.0831715
2080,295.307,397.628,388.612,395.072,1.26006,1.26008,0.083115,0.0831715
2081,295.307,397.672,388.656,395.118,1.26013,1.26015,0.083115,0.0831714
2081,295.307,397.672,388.656,395.118,1.26013,1.26015,0.083115,0.0831714
2085,295.307,397.849,388.83,395.3,1.26042,1.26044,0.083115,0.0831712
2085,295.307,397.849,388.83,395.3,1.26042,1.26044,0.083115,0.0831712
2086,295.307,397.893,388.874,395.345,1.2605,1.26052,0.083115,0.0831711
2086,295.307,397.893,388.874,395.345,1.2605,1.26052,0.083115,0.0831711
2090,295.307,398.07,389.048,395.527,1.26079,1.26081,0.083115,0.0831709
2090,295.307,398.07,389.048,395.527,1.26079,1.26081,0.083115,0.0831709
2091,295.307,398.114,389.092,395.573,1.26086,1.26088,0.083115,0.0831708
2091,295.307,398.114,389.092,395.573,1.26086,1.26088,0.083115,0.0831708
2095,295.307,398.29,389.266,395.755,1.26115,1.26117,0.083115,0.0831706
2095,295.307,398.29,389.266,395.755,1.26115,1.26117,0.083115,0.0831706
2096,295.307,398.335,389.31,395.8,1.26123,1.26125,0.083115,0.0831706
2096,295.307,398.335,389.31,395.8,1.26123,1.26125,0.083115,0.0831706
2100,295.307,398.511,389.485,395.982,1.26152,1.26154,0.083115,0.0831703
2100,295.307,398.511,389.485,395.982,1.26152,1.26154,0.083115,0.0831703
2101,295.307,398.555,389.528,396.028,1.26159,1.26161,0.083115,0.0831703
2101,295.307,398.555,389.528,396.028,1.26159,1.26161,0.083115,0.0831703
2105,295.307,398.732,389.703,396.209,1.26188,1.2619,0.083115,0.08317
2105,295.307,398.732,389.703,396.209,1.26188,1.2619,0.083115,0.08317
2106,295.307,398.776,389.746,396.255,1.26196,1.26198,0.083115,0.08317
2106,295.307,398.776,389.746,396.255,1.26196,1.26198,0.083115,0.08317
2110,295.307,398.953,389.921,396.437,1.26225,1.26227,0.083115,0.0831698
2110,295.307,398.953,389.921,396.437,1.26225,1.26227,0.083115,0.0831698
2111,295.307,398.997,389.964,396.482,1.26232,1.26234,0.083115,0.0831697
2111,295.307,398.997,389.964,396.482,1.26232,1.26234,0.083115,0.0831697
2115,295.307,399.173,390.139,396.664,1.26262,1.26263,0.083115,0.0831695
2115,295.307,399.173,390.139,396.664,1.26262,1.26263,0.083115,0.0831695
2116,295.307,399.217,390.183,396.709,1.26269,1.26271,0.083115,0.0831695
2116,295.307,399.217,390.183,396.709,1.26269,1.26271,0.083115,0.0831695
2120,295.307,399.394,390.357,396.891,1.26298,1.263,0.083115,0.0831694
2120,295.307,399.394,390.357,396.891,1.26298,1.263,0.083115,0.0831694
2121,295.307,399.438,390.401,396.937,1.26305,1.26307,0.083115,0.0831694
2121,295.307,399.438,390.401,396.937,1.26305,1.26307,0.083115,0.0831694
2125,295.307,399.615,390.575,397.118,1.26335,1.26336,0.083115,0.0831692
2125,295.307,399.615,390.575,397.118,1.26335,1.26336,0.083115,0.0831692
2126,295.307,399.659,390.619,397.164,1.26342,1.26344,0.083115,0.0831692
2126,295.307,399.659,390.619,397.164,1.26342,1.26344,0.083115,0.0831692
2130,295.307,399.835,390.793,397.346,1.26371,1.26373,0.083115,0.0831689
2130,295.307,399.835,390.793,397.346,1.26371,1.26373,0.083115,0.0831689
2131,295.307,399.88,390.837,397.391,1.26378,1.2638,0.083115,0.0831689
2131,295.307,399.88,390.837,397.391,1.26378,1.2638,0.083115,0.0831689
2135,295.307,400.056,391.012,397.573,1.26408,1.26409,0.083115,0.0831687
2135,295.307,400.056,391.012,397.573,1.26408,1.26409,0.083115,0.0831687
2136,295.307,400.1,391.055,397.618,1.26415,1.26417,0.083115,0.0831686
2136,295.307,400.1,391.055,397.618,1.26415,1.26417,0.083115,0.0831686
2140,295.307,400.277,391.23,397.8,1.26444,1.26446,0.083115,0.0831684
2140,295.307,400.277,391.23,397.8,1.26444,1.26446,0.083115,0.0831684
2141,295.307,400.321,391.273,397.845,1.26451,1.26453,0.083115,0.0831683
2141,295.307,400.321,391.273,397.845,1.26451,1.26453,0.083115,0.0831683
2145,295.307,400.498,391.448,398.027,1.26481,1.26483,0.083115,0.0831681
2145,295.307,400.498,391.448,398.027,1.26481,1.26483,0.083115,0.0831681
2146,295.307,400.542,391.492,398.072,1.26488,1.2649,0.083115,0.083168
2146,295.307,400.542,391.492,398.072,1.26488,1.2649,0.083115,0.083168
2150,295.307,400.718,391.666,398.254,1.26517,1.26519,0.083115,0.0831678
2150,295.307,400.718,391.666,398.254,1.26517,1.26519,0.083115,0.0831678
2151,295.307,400.763,391.71,398.299,1.26524,1.26526,0.083115,0.0831677
2151,295.307,400.763,391.71,398.299,1.26524,1.26526,0.083115,0.0831677
2155,295.307,400.939,391.884,398.481,1.26554,1.26556,0.083115,0.0831675
