time,T_gasIn.T,T_gasOut.T,T_waterIn.T,T_waterOut.T
430.2,0.606862,0.606862,0.606862,0.606862
430.2,0.606862,0.606862,0.606862,0.606862
431,0.606862,0.606862,0.606862,0.606862
431,0.606862,0.606862,0.606862,0.606862
431.2,0.606862,0.606862,0.606862,0.606862
431.2,0.606862,0.606862,0.606862,0.606862
432,0.606862,0.606862,0.606862,0.606862
432,0.606862,0.606862,0.606862,0.606862
432.2,0.606862,0.606862,0.606862,0.606862
432.2,0.606862,0.606862,0.606862,0.606862
433,0.606862,0.606862,0.606862,0.606862
433,0.606862,0.606862,0.606862,0.606862
433.2,0.606862,0.606862,0.606862,0.606862
433.2,0.606862,0.606862,0.606862,0.606862
434,0.606862,0.606862,0.606862,0.606862
434,0.606862,0.606862,0.606862,0.606862
434.2,0.606862,0.606862,0.606862,0.606862
434.2,0.606862,0.606862,0.606862,0.606862
435,0.606862,0.606862,0.606862,0.606862
435,0.606862,0.606862,0.606862,0.606862
435.2,0.606862,0.606862,0.606862,0.606862
435.2,0.606862,0.606862,0.606862,0.606862
436,0.606862,0.606862,0.606862,0.606862
436,0.606862,0.606862,0.606862,0.606862
436.2,0.606862,0.606862,0.606862,0.606862
436.2,0.606862,0.606862,0.606862,0.606862
437,0.606862,0.606862,0.606862,0.606862
437,0.606862,0.606862,0.606862,0.606862
437.2,0.606862,0.606862,0.606862,0.606862
437.2,0.606862,0.606862,0.606862,0.606862
438,0.606862,0.606862,0.606862,0.606862
438,0.606862,0.606862,0.606862,0.606862
438.2,0.606862,0.606862,0.606862,0.606862
438.2,0.606862,0.606862,0.606862,0.606862
439,0.606862,0.606862,0.606862,0.606862
439,0.606862,0.606862,0.606862,0.606862
439.2,0.606862,0.606862,0.606862,0.606862
439.2,0.606862,0.606862,0.606862,0.606862
440,0.606862,0.606862,0.606862,0.606862
440,0.606862,0.606862,0.606862,0.606862
440.2,0.606862,0.606862,0.606862,0.606862
440.2,0.606862,0.606862,0.606862,0.606862
441,0.606862,0.606862,0.606862,0.606862
441,0.606862,0.606862,0.606862,0.606862
441.2,0.606862,0.606862,0.606862,0.606862
441.2,0.606862,0.606862,0.606862,0.606862
442,0.606862,0.606862,0.606862,0.606862
442,0.606862,0.606862,0.606862,0.606862
442.2,0.606862,0.606862,0.606862,0.606862
442.2,0.606862,0.606862,0.606862,0.606862
443,0.606862,0.606862,0.606862,0.606862
443,0.606862,0.606862,0.606862,0.606862
443.2,0.606862,0.606862,0.606862,0.606862
443.2,0.606862,0.606862,0.606862,0.606862
444,0.606862,0.606862,0.606862,0.606862
444,0.606862,0.606862,0.606862,0.606862
444.2,0.606862,0.606862,0.606862,0.606862
444.2,0.606862,0.606862,0.606862,0.606862
445,0.606862,0.606862,0.606862,0.606862
445,0.606862,0.606862,0.606862,0.606862
445.2,0.606862,0.606862,0.606862,0.606862
445.2,0.606862,0.606862,0.606862,0.606862
446,0.606862,0.606862,0.606862,0.606862
446,0.606862,0.606862,0.606862,0.606862
446.2,0.606862,0.606862,0.606862,0.606862
446.2,0.606862,0.606862,0.606862,0.606862
447,0.606862,0.606862,0.606862,0.606862
447,0.606862,0.606862,0.606862,0.606862
447.2,0.606862,0.606862,0.606862,0.606862
447.2,0.606862,0.606862,0.606862,0.606862
448,0.606862,0.606862,0.606862,0.606862
448,0.606862,0.606862,0.606862,0.606862
448.2,0.606862,0.606862,0.606862,0.606862
448.2,0.606862,0.606862,0.606862,0.606862
449,0.606862,0.606862,0.606862,0.606862
449,0.606862,0.606862,0.606862,0.606862
449.2,0.606862,0.606862,0.606862,0.606862
449.2,0.606862,0.606862,0.606862,0.606862
450,0.606862,0.606862,0.606862,0.606862
450,0.606862,0.606862,0.606862,0.606862
450.2,0.606862,0.606862,0.606862,0.606862
450.2,0.606862,0.606862,0.606862,0.606862
451,0.606862,0.606862,0.606862,0.606862
451,0.606862,0.606862,0.606862,0.606862
451.2,0.606862,0.606862,0.606862,0.606862
451.2,0.606862,0.606862,0.606862,0.606862
452,0.606862,0.606862,0.606862,0.606862
452,0.606862,0.606862,0.606862,0.606862
452.2,0.606862,0.606862,0.606862,0.606862
452.2,0.606862,0.606862,0.606862,0.606862
453,0.606862,0.606862,0.606862,0.606862
453,0.606862,0.606862,0.606862,0.606862
453.2,0.606862,0.606862,0.606862,0.606862
453.2,0.606862,0.606862,0.606862,0.606862
454,0.606862,0.606862,0.606862,0.606862
454,0.606862,0.606862,0.606862,0.606862
454.2,0.606862,0.606862,0.606862,0.606862
454.2,0.606862,0.606862,0.606862,0.606862
455,0.606862,0.606862,0.606862,0.606862
455,0.606862,0.606862,0.606862,0.606862
455.2,0.606862,0.606862,0.606862,0.606862
455.2,0.606862,0.606862,0.606862,0.606862
456,0.606862,0.606862,0.606862,0.606862
456,0.606862,0.606862,0.606862,0.606862
456.2,0.606862,0.606862,0.606862,0.606862
456.2,0.606862,0.606862,0.606862,0.606862
457,0.606862,0.606862,0.606862,0.606862
457,0.606862,0.606862,0.606862,0.606862
457.2,0.606862,0.606862,0.606862,0.606862
457.2,0.606862,0.606862,0.606862,0.606862
458,0.606862,0.606862,0.606862,0.606862
458,0.606862,0.606862,0.606862,0.606862
458.2,0.606862,0.606862,0.606862,0.606862
458.2,0.606862,0.606862,0.606862,0.606862
459,0.606862,0.606862,0.606862,0.606862
459,0.606862,0.606862,0.606862,0.606862
459.2,0.606862,0.606862,0.606862,0.606862
459.2,0.606862,0.606862,0.606862,0.606862
460,0.606862,0.606862,0.606862,0.606862
460,0.606862,0.606862,0.606862,0.606862
460.2,0.606862,0.606862,0.606862,0.606862
460.2,0.606862,0.606862,0.606862,0.606862
461,0.606862,0.606862,0.606862,0.606862
461,0.606862,0.606862,0.606862,0.606862
461.2,0.606862,0.606862,0.606862,0.606862
461.2,0.606862,0.606862,0.606862,0.606862
462,0.606862,0.606862,0.606862,0.606862
462,0.606862,0.606862,0.606862,0.606862
462.2,0.606862,0.606862,0.606862,0.606862
462.2,0.606862,0.606862,0.606862,0.606862
463,0.606862,0.606862,0.606862,0.606862
463,0.606862,0.606862,0.606862,0.606862
463.2,0.606862,0.606862,0.606862,0.606862
463.2,0.606862,0.606862,0.606862,0.606862
464,0.606862,0.606862,0.606862,0.606862
464,0.606862,0.606862,0.606862,0.606862
464.2,0.606862,0.606862,0.606862,0.606862
464.2,0.606862,0.606862,0.606862,0.606862
465,0.606862,0.606862,0.606862,0.606862
465,0.606862,0.606862,0.606862,0.606862
465.2,0.606862,0.606862,0.606862,0.606862
465.2,0.606862,0.606862,0.606862,0.606862
466,0.606862,0.606862,0.606862,0.606862
466,0.606862,0.606862,0.606862,0.606862
466.2,0.606862,0.606862,0.606862,0.606862
466.2,0.606862,0.606862,0.606862,0.606862
467,0.606862,0.606862,0.606862,0.606862
467,0.606862,0.606862,0.606862,0.606862
467.2,0.606862,0.606862,0.606862,0.606862
467.2,0.606862,0.606862,0.606862,0.606862
468,0.606862,0.606862,0.606862,0.606862
468,0.606862,0.606862,0.606862,0.606862
468.2,0.606862,0.606862,0.606862,0.606862
468.2,0.606862,0.606862,0.606862,0.606862
469,0.606862,0.606862,0.606862,0.606862
469,0.606862,0.606862,0.606862,0.606862
469.2,0.606862,0.606862,0.606862,0.606862
469.2,0.606862,0.606862,0.606862,0.606862
470,0.606862,0.606862,0.606862,0.606862
470,0.606862,0.606862,0.606862,0.606862
470.2,0.606862,0.606862,0.606862,0.606862
470.2,0.606862,0.606862,0.606862,0.606862
471,0.606862,0.606862,0.606862,0.606862
471,0.606862,0.606862,0.606862,0.606862
471.2,0.606862,0.606862,0.606862,0.606862
471.2,0.606862,0.606862,0.606862,0.606862
472,0.606862,0.606862,0.606862,0.606862
472,0.606862,0.606862,0.606862,0.606862
472.2,0.606862,0.606862,0.606862,0.606862
472.2,0.606862,0.606862,0.606862,0.606862
473,0.606862,0.606862,0.606862,0.606862
473,0.606862,0.606862,0.606862,0.606862
473.2,0.606862,0.606862,0.606862,0.606862
473.2,0.606862,0.606862,0.606862,0.606862
474,0.606862,0.606862,0.606862,0.606862
474,0.606862,0.606862,0.606862,0.606862
474.2,0.606862,0.606862,0.606862,0.606862
474.2,0.606862,0.606862,0.606862,0.606862
475,0.606862,0.606862,0.606862,0.606862
475,0.606862,0.606862,0.606862,0.606862
475.2,0.606862,0.606862,0.606862,0.606862
475.2,0.606862,0.606862,0.606862,0.606862
476,0.606862,0.606862,0.606862,0.606862
476,0.606862,0.606862,0.606862,0.606862
476.2,0.606862,0.606862,0.606862,0.606862
476.2,0.606862,0.606862,0.606862,0.606862
477,0.606862,0.606862,0.606862,0.606862
477,0.606862,0.606862,0.606862,0.606862
477.2,0.606862,0.606862,0.606862,0.606862
477.2,0.606862,0.606862,0.606862,0.606862
478,0.606862,0.606862,0.606862,0.606862
478,0.606862,0.606862,0.606862,0.606862
478.2,0.606862,0.606862,0.606862,0.606862
478.2,0.606862,0.606862,0.606862,0.606862
479,0.606862,0.606862,0.606862,0.606862
479,0.606862,0.606862,0.606862,0.606862
479.2,0.606862,0.606862,0.606862,0.606862
479.2,0.606862,0.606862,0.606862,0.606862
480,0.606862,0.606862,0.606862,0.606862
480,0.606862,0.606862,0.606862,0.606862
480,0.606862,0.606862,0.606862,0.606862
480,0.606862,0.606862,0.606862,0.606862
480.2,0.606862,0.606862,0.606862,0.606862
480.2,0.606862,0.606862,0.606862,0.606862
481,0.606862,0.606862,0.606862,0.606862
481,0.606862,0.606862,0.606862,0.606862
481.2,0.606862,0.606862,0.606862,0.606862
481.2,0.606862,0.606862,0.606862,0.606862
482,0.606862,0.606862,0.606862,0.606862
482,0.606862,0.606862,0.606862,0.606862
482.2,0.606862,0.606862,0.606862,0.606862
482.2,0.606862,0.606862,0.606862,0.606862
483,0.606862,0.606862,0.606862,0.606862
483,0.606862,0.606862,0.606862,0.606862
483.2,0.606862,0.606862,0.606862,0.606862
483.2,0.606862,0.606862,0.606862,0.606862
484,0.606862,0.606862,0.606862,0.606862
484,0.606862,0.606862,0.606862,0.606862
484.2,0.606862,0.606862,0.606862,0.606862
484.2,0.606862,0.606862,0.606862,0.606862
485,0.606862,0.606862,0.606862,0.606862
485,0.606862,0.606862,0.606862,0.606862
485.2,0.606862,0.606862,0.606862,0.606862
485.2,0.606862,0.606862,0.606862,0.606862
486,0.606862,0.606862,0.606862,0.606862
486,0.606862,0.606862,0.606862,0.606862
486.2,0.606862,0.606862,0.606862,0.606862
486.2,0.606862,0.606862,0.606862,0.606862
487,0.606862,0.606862,0.606862,0.606862
487,0.606862,0.606862,0.606862,0.606862
487.2,0.606862,0.606862,0.606862,0.606862
487.2,0.606862,0.606862,0.606862,0.606862
488,0.606862,0.606862,0.606862,0.606862
488,0.606862,0.606862,0.606862,0.606862
488.2,0.606862,0.606862,0.606862,0.606862
488.2,0.606862,0.606862,0.606862,0.606862
489,0.606862,0.606862,0.606862,0.606862
489,0.606862,0.606862,0.606862,0.606862
489.2,0.606862,0.606862,0.606862,0.606862
489.2,0.606862,0.606862,0.606862,0.606862
490,0.606862,0.606862,0.606862,0.606862
490,0.606862,0.606862,0.606862,0.606862
490.2,0.606862,0.606862,0.606862,0.606862
490.2,0.606862,0.606862,0.606862,0.606862
491,0.606862,0.606862,0.606862,0.606862
491,0.606862,0.606862,0.606862,0.606862
491.2,0.606862,0.606862,0.606862,0.606862
491.2,0.606862,0.606862,0.606862,0.606862
492,0.606862,0.606862,0.606862,0.606862
492,0.606862,0.606862,0.606862,0.606862
492.2,0.606862,0.606862,0.606862,0.606862
492.2,0.606862,0.606862,0.606862,0.606862
493,0.606862,0.606862,0.606862,0.606862
493,0.606862,0.606862,0.606862,0.606862
493.2,0.606862,0.606862,0.606862,0.606862
493.2,0.606862,0.606862,0.606862,0.606862
494,0.606862,0.606862,0.606862,0.606862
494,0.606862,0.606862,0.606862,0.606862
494.2,0.606862,0.606862,0.606862,0.606862
494.2,0.606862,0.606862,0.606862,0.606862
495,0.606862,0.606862,0.606862,0.606862
495,0.606862,0.606862,0.606862,0.606862
495.2,0.606862,0.606862,0.606862,0.606862
495.2,0.606862,0.606862,0.606862,0.606862
496,0.606862,0.606862,0.606862,0.606862
496,0.606862,0.606862,0.606862,0.606862
496.2,0.606862,0.606862,0.606862,0.606862
496.2,0.606862,0.606862,0.606862,0.606862
497,0.606862,0.606862,0.606862,0.606862
497,0.606862,0.606862,0.606862,0.606862
497.2,0.606862,0.606862,0.606862,0.606862
497.2,0.606862,0.606862,0.606862,0.606862
498,0.606862,0.606862,0.606862,0.606862
498,0.606862,0.606862,0.606862,0.606862
498.2,0.606862,0.606862,0.606862,0.606862
498.2,0.606862,0.606862,0.606862,0.606862
499,0.606862,0.606862,0.606862,0.606862
499,0.606862,0.606862,0.606862,0.606862
499.2,0.606862,0.606862,0.606862,0.606862
499.2,0.606862,0.606862,0.606862,0.606862
500,0.606862,0.606862,0.606862,0.606862
500,0.606862,0.606862,0.606862,0.606862
500.2,0.606862,0.606862,0.606862,0.606862
500.2,0.606862,0.606862,0.606862,0.606862
501,0.606862,0.606862,0.606862,0.606862
501,0.606862,0.606862,0.606862,0.606862
501.2,0.606862,0.606862,0.606862,0.606862
501.2,0.606862,0.606862,0.606862,0.606862
502,0.606862,0.606862,0.606862,0.606862
502,0.606862,0.606862,0.606862,0.606862
502.2,0.606862,0.606862,0.606862,0.606862
502.2,0.606862,0.606862,0.606862,0.606862
503,0.606862,0.606862,0.606862,0.606862
503,0.606862,0.606862,0.606862,0.606862
503.2,0.606862,0.606862,0.606862,0.606862
503.2,0.606862,0.606862,0.606862,0.606862
504,0.606862,0.606862,0.606862,0.606862
504,0.606862,0.606862,0.606862,0.606862
504.2,0.606862,0.606862,0.606862,0.606862
504.2,0.606862,0.606862,0.606862,0.606862
505,0.606862,0.606862,0.606862,0.606862
505,0.606862,0.606862,0.606862,0.606862
505.2,0.606862,0.606862,0.606862,0.606862
505.2,0.606862,0.606862,0.606862,0.606862
506,0.606862,0.606862,0.606862,0.606862
506,0.606862,0.606862,0.606862,0.606862
506.2,0.606862,0.606862,0.606862,0.606862
506.2,0.606862,0.606862,0.606862,0.606862
507,0.606862,0.606862,0.606862,0.606862
507,0.606862,0.606862,0.606862,0.606862
507.2,0.606862,0.606862,0.606862,0.606862
507.2,0.606862,0.606862,0.606862,0.606862
508,0.606862,0.606862,0.606862,0.606862
508,0.606862,0.606862,0.606862,0.606862
508.2,0.606862,0.606862,0.606862,0.606862
508.2,0.606862,0.606862,0.606862,0.606862
509,0.606862,0.606862,0.606862,0.606862
509,0.606862,0.606862,0.606862,0.606862
509.2,0.606862,0.606862,0.606862,0.606862
509.2,0.606862,0.606862,0.606862,0.606862
510,0.606862,0.606862,0.606862,0.606862
510,0.606862,0.606862,0.606862,0.606862
510.2,0.606862,0.606862,0.606862,0.606862
510.2,0.606862,0.606862,0.606862,0.606862
511,0.606862,0.606862,0.606862,0.606862
511,0.606862,0.606862,0.606862,0.606862
511.2,0.606862,0.606862,0.606862,0.606862
511.2,0.606862,0.606862,0.606862,0.606862
512,0.606862,0.606862,0.606862,0.606862
512,0.606862,0.606862,0.606862,0.606862
512.2,0.606862,0.606862,0.606862,0.606862
512.2,0.606862,0.606862,0.606862,0.606862
513,0.606862,0.606862,0.606862,0.606862
513,0.606862,0.606862,0.606862,0.606862
513.2,0.606862,0.606862,0.606862,0.606862
513.2,0.606862,0.606862,0.606862,0.606862
514,0.606862,0.606862,0.606862,0.606862
514,0.606862,0.606862,0.606862,0.606862
514.2,0.606862,0.606862,0.606862,0.606862
514.2,0.606862,0.606862,0.606862,0.606862
515,0.606862,0.606862,0.606862,0.606862
515,0.606862,0.606862,0.606862,0.606862
515.2,0.606862,0.606862,0.606862,0.606862
515.2,0.606862,0.606862,0.606862,0.606862
516,0.606862,0.606862,0.606862,0.606862
516,0.606862,0.606862,0.606862,0.606862
516.2,0.606862,0.606862,0.606862,0.606862
516.2,0.606862,0.606862,0.606862,0.606862
517,0.606862,0.606862,0.606862,0.606862
517,0.606862,0.606862,0.606862,0.606862
517.2,0.606862,0.606862,0.606862,0.606862
517.2,0.606862,0.606862,0.606862,0.606862
518,0.606862,0.606862,0.606862,0.606862
518,0.606862,0.606862,0.606862,0.606862
518.2,0.606862,0.606862,0.606862,0.606862
518.2,0.606862,0.606862,0.606862,0.606862
519,0.606862,0.606862,0.606862,0.606862
519,0.606862,0.606862,0.606862,0.606862
519.2,0.606862,0.606862,0.606862,0.606862
519.2,0.606862,0.606862,0.606862,0.606862
520,0.606862,0.606862,0.606862,0.606862
520,0.606862,0.606862,0.606862,0.606862
520.2,0.606862,0.606862,0.606862,0.606862
520.2,0.606862,0.606862,0.606862,0.606862
521,0.606862,0.606862,0.606862,0.606862
521,0.606862,0.606862,0.606862,0.606862
521.2,0.606862,0.606862,0.606862,0.606862
521.2,0.606862,0.606862,0.606862,0.606862
522,0.606862,0.606862,0.606862,0.606862
522,0.606862,0.606862,0.606862,0.606862
522.2,0.606862,0.606862,0.606862,0.606862
522.2,0.606862,0.606862,0.606862,0.606862
523,0.606862,0.606862,0.606862,0.606862
523,0.606862,0.606862,0.606862,0.606862
523.2,0.606862,0.606862,0.606862,0.606862
523.2,0.606862,0.606862,0.606862,0.606862
524,0.606862,0.606862,0.606862,0.606862
524,0.606862,0.606862,0.606862,0.606862
524.2,0.606862,0.606862,0.606862,0.606862
524.2,0.606862,0.606862,0.606862,0.606862
525,0.606862,0.606862,0.606862,0.606862
525,0.606862,0.606862,0.606862,0.606862
525.2,0.606862,0.606862,0.606862,0.606862
525.2,0.606862,0.606862,0.606862,0.606862
526,0.606862,0.606862,0.606862,0.606862
526,0.606862,0.606862,0.606862,0.606862
526.2,0.606862,0.606862,0.606862,0.606862
526.2,0.606862,0.606862,0.606862,0.606862
527,0.606862,0.606862,0.606862,0.606862
527,0.606862,0.606862,0.606862,0.606862
527.2,0.606862,0.606862,0.606862,0.606862
527.2,0.606862,0.606862,0.606862,0.606862
528,0.606862,0.606862,0.606862,0.606862
528,0.606862,0.606862,0.606862,0.606862
528.2,0.606862,0.606862,0.606862,0.606862
528.2,0.606862,0.606862,0.606862,0.606862
529,0.606862,0.606862,0.606862,0.606862
529,0.606862,0.606862,0.606862,0.606862
529.2,0.606862,0.606862,0.606862,0.606862
529.2,0.606862,0.606862,0.606862,0.606862
530,0.606862,0.606862,0.606862,0.606862
530,0.606862,0.606862,0.606862,0.606862
530.2,0.606862,0.606862,0.606862,0.606862
530.2,0.606862,0.606862,0.606862,0.606862
531,0.606862,0.606862,0.606862,0.606862
531,0.606862,0.606862,0.606862,0.606862
531.2,0.606862,0.606862,0.606862,0.606862
531.2,0.606862,0.606862,0.606862,0.606862
532,0.606862,0.606862,0.606862,0.606862
532,0.606862,0.606862,0.606862,0.606862
532.2,0.606862,0.606862,0.606862,0.606862
532.2,0.606862,0.606862,0.606862,0.606862
533,0.606862,0.606862,0.606862,0.606862
533,0.606862,0.606862,0.606862,0.606862
533.2,0.606862,0.606862,0.606862,0.606862
533.2,0.606862,0.606862,0.606862,0.606862
534,0.606862,0.606862,0.606862,0.606862
534,0.606862,0.606862,0.606862,0.606862
534.2,0.606862,0.606862,0.606862,0.606862
534.2,0.606862,0.606862,0.606862,0.606862
535,0.606862,0.606862,0.606862,0.606862
535,0.606862,0.606862,0.606862,0.606862
535.2,0.606862,0.606862,0.606862,0.606862
535.2,0.606862,0.606862,0.606862,0.606862
536,0.606862,0.606862,0.606862,0.606862
536,0.606862,0.606862,0.606862,0.606862
536.2,0.606862,0.606862,0.606862,0.606862
536.2,0.606862,0.606862,0.606862,0.606862
537,0.606862,0.606862,0.606862,0.606862
537,0.606862,0.606862,0.606862,0.606862
537.2,0.606862,0.606862,0.606862,0.606862
537.2,0.606862,0.606862,0.606862,0.606862
538,0.606862,0.606862,0.606862,0.606862
538,0.606862,0.606862,0.606862,0.606862
538.2,0.606862,0.606862,0.606862,0.606862
538.2,0.606862,0.606862,0.606862,0.606862
539,0.606862,0.606862,0.606862,0.606862
539,0.606862,0.606862,0.606862,0.606862
539.2,0.606862,0.606862,0.606862,0.606862
539.2,0.606862,0.606862,0.606862,0.606862
540,0.606862,0.606862,0.606862,0.606862
540,0.606862,0.606862,0.606862,0.606862
540.2,0.606862,0.606862,0.606862,0.606862
540.2,0.606862,0.606862,0.606862,0.606862
541,0.606862,0.606862,0.606862,0.606862
541,0.606862,0.606862,0.606862,0.606862
541.2,0.606862,0.606862,0.606862,0.606862
541.2,0.606862,0.606862,0.606862,0.606862
542,0.606862,0.606862,0.606862,0.606862
542,0.606862,0.606862,0.606862,0.606862
542.2,0.606862,0.606862,0.606862,0.606862
542.2,0.606862,0.606862,0.606862,0.606862
543,0.606862,0.606862,0.606862,0.606862
543,0.606862,0.606862,0.606862,0.606862
543.2,0.606862,0.606862,0.606862,0.606862
543.2,0.606862,0.606862,0.606862,0.606862
544,0.606862,0.606862,0.606862,0.606862
544,0.606862,0.606862,0.606862,0.606862
544.2,0.606862,0.606862,0.606862,0.606862
544.2,0.606862,0.606862,0.606862,0.606862
545,0.606862,0.606862,0.606862,0.606862
545,0.606862,0.606862,0.606862,0.606862
545.2,0.606862,0.606862,0.606862,0.606862
545.2,0.606862,0.606862,0.606862,0.606862
546,0.606862,0.606862,0.606862,0.606862
546,0.606862,0.606862,0.606862,0.606862
546.2,0.606862,0.606862,0.606862,0.606862
546.2,0.606862,0.606862,0.606862,0.606862
547,0.606862,0.606862,0.606862,0.606862
547,0.606862,0.606862,0.606862,0.606862
547.2,0.606862,0.606862,0.606862,0.606862
547.2,0.606862,0.606862,0.606862,0.606862
548,0.606862,0.606862,0.606862,0.606862
548,0.606862,0.606862,0.606862,0.606862
548.2,0.606862,0.606862,0.606862,0.606862
548.2,0.606862,0.606862,0.606862,0.606862
549,0.606862,0.606862,0.606862,0.606862
549,0.606862,0.606862,0.606862,0.606862
549.2,0.606862,0.606862,0.606862,0.606862
549.2,0.606862,0.606862,0.606862,0.606862
550,0.606862,0.606862,0.606862,0.606862
550,0.606862,0.606862,0.606862,0.606862
550.2,0.606862,0.606862,0.606862,0.606862
550.2,0.606862,0.606862,0.606862,0.606862
551,0.606862,0.606862,0.606862,0.606862
551,0.606862,0.606862,0.606862,0.606862
551.2,0.606862,0.606862,0.606862,0.606862
551.2,0.606862,0.606862,0.606862,0.606862
552,0.606862,0.606862,0.606862,0.606862
552,0.606862,0.606862,0.606862,0.606862
552.2,0.606862,0.606862,0.606862,0.606862
